"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YIL021W"	"5sva@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3cqz@C"	1	265	3	267	"bioethanol"	"NA"
"YIL021W"	"1twg@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"4by7@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3hou@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3hou@O"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"1i6h@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3gtl@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"1twf@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"1i50@C"	1	264	3	266	"bioethanol"	"NA"
"YIL021W"	"2nvt@C"	1	267	2	268	"bioethanol"	"NA"
"YIL021W"	"1twa@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s14@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s15@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"4y7n@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"2nvq@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s1q@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"5ot2@C"	1	265	3	267	"bioethanol"	"NA"
"YIL021W"	"3po3@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s16@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s2h@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"6bqf@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"1twc@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3po2@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3rzo@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s1m@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3j1n@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"1i3q@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s1r@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"3s17@C"	1	266	3	268	"bioethanol"	"NA"
"YIL021W"	"1k83@C"	1	266	3	268	"bioethanol"	"NA"
"YIR008C"	"4mm2@A"	1	389	8	396	"bioethanol"	"NA"
"YIR008C"	"4mm2@B"	1	387	10	396	"bioethanol"	"NA"
"YHR008C"	"3rn4@A"	1	204	27	230	"bioethanol"	"NA"
"YHR008C"	"3bfr@A"	1	204	27	230	"bioethanol"	"NA"
"YOL143C"	"1ejb@A"	1	167	2	168	"bioethanol"	"0.8245"
"YOL143C"	"1ejb@B"	1	167	2	168	"bioethanol"	"0.8317"
"YOL143C"	"1ejb@C"	1	167	2	168	"bioethanol"	"0.8349"
"YOL143C"	"1ejb@D"	1	167	2	168	"bioethanol"	"0.7855"
"YOL143C"	"1ejb@E"	1	167	2	168	"bioethanol"	"0.825"
"YKL152C"	"5pgm@A"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"5pgm@B"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"5pgm@C"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"5pgm@D"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"5pgm@E"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"5pgm@F"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"5pgm@G"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"5pgm@H"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"4pgm@A"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"4pgm@B"	1	230	2	231	"bioethanol"	"NA"
"YKL152C"	"4pgm@C"	1	231	2	232	"bioethanol"	"NA"
"YKL152C"	"4pgm@D"	1	230	2	231	"bioethanol"	"NA"
"YKL152C"	"1bq4@B"	1	235	2	236	"bioethanol"	"NA"
"YKL152C"	"1bq4@C"	1	235	2	236	"bioethanol"	"NA"
"YKL152C"	"1qhf@A"	1	230	2	231	"bioethanol"	"NA"
"YKL152C"	"1qhf@B"	1	230	2	231	"bioethanol"	"NA"
"YDR045C"	"6eu3@I"	1	42	1	42	"bioethanol"	"NA"
"YPL171C"	"5v4p@A"	1	396	2	397	"bioethanol"	"0.598"
"YPL171C"	"5v4p@B"	1	396	2	397	"bioethanol"	"0.5977"
"YPL171C"	"5v4v@A"	1	397	2	398	"bioethanol"	"0.5902"
"YPL171C"	"5v4v@B"	1	397	2	398	"bioethanol"	"0.5896"
"YKR080W"	"1edz@A"	1	315	3	317	"bioethanol"	"NA"
"YKR080W"	"1ee9@A"	1	316	3	318	"bioethanol"	"NA"
"YCR012W"	"1fw8@A"	2	344	74	416	"bioethanol"	"NA"
"YMR205C"	"3o8o@B"	1	763	195	957	"bioethanol"	"0.2498"
"YMR205C"	"3o8o@D"	1	763	195	957	"bioethanol"	"0.2544"
"YMR205C"	"3o8o@F"	1	762	196	957	"bioethanol"	"0.2497"
"YMR205C"	"3o8o@H"	1	763	195	957	"bioethanol"	"0.2535"
"YDR539W"	"4zac@A"	1	502	1	502	"bioethanol"	"0.9109"
"YDR539W"	"4zac@B"	1	502	1	502	"bioethanol"	"0.906"
"YDR539W"	"4zac@C"	1	500	3	502	"bioethanol"	"0.9112"
"YDR539W"	"4zac@D"	1	502	1	502	"bioethanol"	"0.9097"
"YDR539W"	"4s13@C"	1	500	3	502	"bioethanol"	"0.9113"
"YDR539W"	"4s13@F"	1	500	3	502	"bioethanol"	"0.9077"
"YER069W"	"3zzh@A"	1	288	62	349	"bioethanol"	"NA"
"YER069W"	"3zzh@B"	1	286	63	348	"bioethanol"	"NA"
"YER069W"	"3zzh@C"	1	285	63	347	"bioethanol"	"NA"
"YER069W"	"3zzh@D"	1	286	63	348	"bioethanol"	"NA"
"YER069W"	"4ab7@A"	1	405	98	502	"bioethanol"	"NA"
"YER069W"	"4ab7@B"	1	436	67	502	"bioethanol"	"NA"
"YER069W"	"4ab7@C"	1	436	67	502	"bioethanol"	"NA"
"YER069W"	"4ab7@D"	1	405	98	502	"bioethanol"	"NA"
"YER069W"	"4ab7@E"	1	405	98	502	"bioethanol"	"NA"
"YER069W"	"4ab7@F"	1	436	67	502	"bioethanol"	"NA"
"YER069W"	"4ab7@G"	1	436	67	502	"bioethanol"	"NA"
"YER069W"	"4ab7@H"	1	422	81	502	"bioethanol"	"NA"
"YER069W"	"3zzf@A"	1	288	62	349	"bioethanol"	"NA"
"YER069W"	"3zzf@B"	1	286	63	348	"bioethanol"	"NA"
"YER069W"	"3zzf@C"	1	288	62	349	"bioethanol"	"NA"
"YER069W"	"3zzf@D"	1	287	63	349	"bioethanol"	"NA"
"YER069W"	"3zzg@A"	1	291	62	352	"bioethanol"	"NA"
"YER069W"	"3zzg@B"	1	289	63	351	"bioethanol"	"NA"
"YER069W"	"3zzg@C"	1	291	62	352	"bioethanol"	"NA"
"YER069W"	"3zzg@D"	1	289	63	351	"bioethanol"	"NA"
"YIR034C"	"2qrl@A"	1	368	3	370	"bioethanol"	"NA"
"YIR034C"	"2qrk@A"	1	365	3	367	"bioethanol"	"NA"
"YIR034C"	"2qrj@A"	1	365	3	367	"bioethanol"	"NA"
"YBR035C"	"1ci0@A"	1	204	24	227	"bioethanol"	"NA"
"YBR035C"	"1ci0@B"	1	203	25	227	"bioethanol"	"NA"
"YNL037C"	"3blx@I"	1	333	28	360	"bioethanol"	"NA"
"YGR183C"	"4pd4@I"	1	57	2	58	"bioethanol"	"NA"
"YGR183C"	"2ibz@I"	1	55	4	58	"bioethanol"	"NA"
"YGR183C"	"1p84@I"	1	55	4	58	"bioethanol"	"NA"
"YGR183C"	"3cx5@I"	1	55	2	56	"bioethanol"	"NA"
"YGR183C"	"3cx5@T"	1	55	2	56	"bioethanol"	"NA"
"YGR183C"	"1kb9@I"	1	55	4	58	"bioethanol"	"NA"
"YGR183C"	"1ezv@I"	1	55	4	58	"bioethanol"	"NA"
"YGR183C"	"3cxh@I"	1	55	4	58	"bioethanol"	"NA"
"YGR183C"	"3cxh@T"	1	55	4	58	"bioethanol"	"NA"
"YKR002W"	"3c66@B"	1	524	3	526	"bioethanol"	"NA"
"YMR289W"	"4k6n@A"	1	351	23	373	"bioethanol"	"0.8281"
"YGL226C-A"	"6ezn@E"	1	85	2	86	"bioethanol"	"0.6073"
"YDL232W"	"6ezn@D"	1	34	1	34	"bioethanol"	"NA"
"YOR103C"	"6ezn@B"	1	110	21	130	"bioethanol"	"NA"
"YJR051W"	"5glg@A"	2	469	32	499	"bioethanol"	"0.7898"
"YEL002C"	"6ezn@G"	1	394	25	418	"bioethanol"	"NA"
"YHR143W-A"	"3m3y@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"4bxx@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"6bm4@L"	1	44	27	70	"bioethanol"	"NA"
"YHR143W-A"	"6eu3@L"	1	45	26	70	"bioethanol"	"NA"
"YHR143W-A"	"3s1r@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"2nvq@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3s1q@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3rzo@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3po2@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"5sva@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"4c3i@L"	1	45	26	70	"bioethanol"	"NA"
"YHR143W-A"	"4by7@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"1k83@L"	1	45	26	70	"bioethanol"	"NA"
"YHR143W-A"	"3s17@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3rzd@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3s16@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3po3@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3s15@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"4c3h@L"	1	45	26	70	"bioethanol"	"NA"
"YHR143W-A"	"3gtl@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"1twa@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"1i50@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"2nvt@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3s14@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3hou@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3hou@X"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"1i6h@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"5ot2@L"	1	44	27	70	"bioethanol"	"NA"
"YHR143W-A"	"1twg@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3s2d@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"6blp@L"	1	44	27	70	"bioethanol"	"NA"
"YHR143W-A"	"3s1n@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"4y7n@L"	1	44	27	70	"bioethanol"	"NA"
"YHR143W-A"	"1twf@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3s2h@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"4c3j@L"	1	45	26	70	"bioethanol"	"NA"
"YHR143W-A"	"6bqf@L"	1	44	27	70	"bioethanol"	"NA"
"YHR143W-A"	"4c2m@1"	1	44	27	70	"bioethanol"	"NA"
"YHR143W-A"	"4c2m@L"	1	44	27	70	"bioethanol"	"NA"
"YHR143W-A"	"3s1m@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"1twc@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"1i3q@L"	1	46	25	70	"bioethanol"	"NA"
"YHR143W-A"	"3j1n@L"	1	46	25	70	"bioethanol"	"NA"
"YHR201C"	"2qb8@A"	1	391	5	395	"bioethanol"	"0.5861"
"YHR201C"	"2qb7@A"	1	391	5	395	"bioethanol"	"0.5837"
"YHR201C"	"2qb6@A"	1	391	5	395	"bioethanol"	"0.5757"
"YJL126W"	"4hg5@A"	1	297	4	300	"bioethanol"	"0.8456"
"YJL126W"	"4hg3@A"	1	297	4	300	"bioethanol"	"0.8465"
"YJL126W"	"4hg3@B"	1	296	5	300	"bioethanol"	"0.8466"
"YJL126W"	"4hg3@C"	1	296	5	300	"bioethanol"	"0.842"
"YNL151C"	"6eu3@Q"	1	40	35	74	"bioethanol"	"NA"
"YHR042W"	"2bf4@A"	1	642	47	688	"bioethanol"	"0.6902"
"YHR042W"	"2bf4@B"	1	642	47	688	"bioethanol"	"0.6962"
"YNL092W"	"5x62@B"	1	384	9	392	"bioethanol"	"0.2608"
"YEL021W"	"3gdk@A"	1	259	3	261	"bioethanol"	"NA"
"YEL021W"	"3gdk@B"	1	259	3	261	"bioethanol"	"NA"
"YEL021W"	"3gdl@A"	1	257	5	261	"bioethanol"	"NA"
"YEL021W"	"3gdl@B"	1	257	5	261	"bioethanol"	"NA"
"YJL140W"	"1y14@C"	33	135	118	220	"bioethanol"	"NA"
"YML110C"	"4obx@A"	1	235	73	307	"bioethanol"	"NA"
"YML110C"	"4obx@B"	1	235	73	307	"bioethanol"	"NA"
"YML110C"	"4obx@C"	1	235	73	307	"bioethanol"	"NA"
"YML110C"	"4obx@D"	1	235	73	307	"bioethanol"	"NA"
"YML110C"	"4obw@A"	1	234	74	307	"bioethanol"	"NA"
"YML110C"	"4obw@B"	1	232	76	307	"bioethanol"	"NA"
"YML110C"	"4obw@C"	1	235	73	307	"bioethanol"	"NA"
"YML110C"	"4obw@D"	1	235	73	307	"bioethanol"	"NA"
"YFR033C"	"4pd4@F"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"2ibz@H"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"1kyo@F"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"1kyo@Q"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"1p84@F"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"3cx5@F"	2	73	75	146	"bioethanol"	"NA"
"YFR033C"	"3cx5@Q"	2	73	75	146	"bioethanol"	"NA"
"YFR033C"	"1kb9@F"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"1ezv@H"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"3cxh@F"	2	74	75	147	"bioethanol"	"NA"
"YFR033C"	"3cxh@Q"	2	74	75	147	"bioethanol"	"NA"
"YJR010W"	"1j70@A"	2	503	1	502	"bioethanol"	"NA"
"YJR010W"	"1j70@B"	2	503	1	502	"bioethanol"	"NA"
"YJR010W"	"1j70@C"	1	502	1	502	"bioethanol"	"NA"
"YJR010W"	"1r6x@A"	1	384	2	385	"bioethanol"	"NA"
"YJR010W"	"1jec@A"	1	501	2	502	"bioethanol"	"NA"
"YJR010W"	"1jed@A"	1	501	2	502	"bioethanol"	"NA"
"YJR010W"	"1jed@B"	1	501	2	502	"bioethanol"	"NA"
"YJR010W"	"1jee@A"	1	501	2	502	"bioethanol"	"NA"
"YJR010W"	"1jee@B"	1	501	2	502	"bioethanol"	"NA"
"YPR167C"	"2oq2@C"	1	256	1	256	"bioethanol"	"NA"
"YNL142W"	"5aex@A"	1	456	2	457	"bioethanol"	"0.0038"
"YNL142W"	"5aex@B"	1	456	2	457	"bioethanol"	"0.0045"
"YNL142W"	"5aex@C"	1	456	2	457	"bioethanol"	"0.0036"
"YNL142W"	"5aex@D"	1	455	3	457	"bioethanol"	"0.0043"
"YNL142W"	"5aex@E"	1	456	2	457	"bioethanol"	"0.0029"
"YNL142W"	"5aex@F"	1	456	2	457	"bioethanol"	"0.0031"
"YAR015W"	"1obg@A"	1	304	2	305	"bioethanol"	"NA"
"YGR287C"	"3a47@A"	1	585	4	588	"bioethanol"	"0.9824"
"YGR287C"	"3a4a@A"	1	585	4	588	"bioethanol"	"0.9824"
"YGR287C"	"3aj7@A"	1	585	4	588	"bioethanol"	"0.982"
"YHR183W"	"2p4q@A"	1	475	1	475	"bioethanol"	"NA"
"YML054C"	"3ks0@A"	1	87	86	172	"bioethanol"	"NA"
"YML054C"	"3ks0@B"	1	87	86	172	"bioethanol"	"NA"
"YBR199W"	"5a08@A"	1	388	71	458	"bioethanol"	"0.8114"
